osm_id;ags;ort;plz;landkreis;bundesland;plz3
64313;15085110;Falkenstein/Harz;06333;Harz;Sachsen-Anhalt;063
64313;15085110;Falkenstein/Harz;06463;Harz;Sachsen-Anhalt;064
64313;15085110;Falkenstein/Harz;06543;Harz;Sachsen-Anhalt;065
444321;14523120;Falkenstein/Vogtland;08223;Vogtlandkreis;Sachsen;082
444321;14523120;Falkenstein/Vogtland;08239;Vogtlandkreis;Sachsen;082
2820964;16066022;Fambach;98597;Schmalkalden-Meiningen;Thueringen;985
939345;09180116;Farchant;82490;Garmisch-Partenkirchen;Bayern;824
176741;01057090;Fargau-Pratjau;24256;Kreis Ploen;Schleswig-Holstein;242
2406525;15088100;Farnstaedt;06279;Saalekreis;Sachsen-Anhalt;062
1256955;07235021;Farschweiler;54317;Trier-Saarburg;Rheinland-Pfalz;543
1079016;03357014;Farven;27446;Rotenburg (Wuemme);Niedersachsen;274
1797919;03351010;Fassberg;29328;Celle;Niedersachsen;293
394513;09676124;Faulbach;97906;Miltenberg;Bayern;979
1427272;13071032;Faulenrost;17139;Mecklenburgische Seenplatte;Mecklenburg-Vorpommern;171
952359;01051030;Fedderingen;25779;Kreis Dithmarschen;Schleswig-Holstein;257
451704;07143222;Fehl-Ritzhausen;56472;Westerwaldkreis;Rheinland-Pfalz;564
382448;01055046;Fehmarn;23769;Kreis Ostholstein;Schleswig-Holstein;237
1302389;12068117;Fehrbellin;16818;Ostprignitz-Ruppin;Brandenburg;168
1302389;12068117;Fehrbellin;16833;Ostprignitz-Ruppin;Brandenburg;168
1302389;12068117;Fehrbellin;16845;Ostprignitz-Ruppin;Brandenburg;168
942115;09171116;Feichten an der Alz;84550;Altoetting;Bayern;845
1244037;07133030;Feilbingert;67824;Bad Kreuznach;Rheinland-Pfalz;678
1021692;09475123;Feilitzsch;95183;Hof;Bayern;951
1152683;07232036;Feilsdorf;54636;Eifelkreis Bitburg-Pruem;Rheinland-Pfalz;546
932437;09188118;Feldafing;82340;Starnberg;Bayern;823
418335;06535003;Feldatal;36325;Vogelsbergkreis;Hessen;363
317609;08315037;Feldberg;79868;Breisgau-Hochschwarzwald;Baden-Wuerttemberg;798
1419920;13071033;Feldberger Seenlandschaft;17258;Mecklenburgische Seenplatte;Mecklenburg-Vorpommern;172
548501;01058050;Felde;24242;Kreis Rendsburg-Eckernfoerde;Schleswig-Holstein;242
532396;01062093;Feldhorst;23858;Kreis Stormarn;Schleswig-Holstein;238
959643;09278121;Feldkirchen;94351;Straubing-Bogen;Bayern;943
2168242;09184118;Feldkirchen;85622;Muenchen;Bayern;856
2186920;09187130;Feldkirchen-Westerham;83620;Rosenheim;Bayern;836
1322602;12071074;Felixsee;03130;Spree-Neisse;Brandenburg;031
1255915;07235022;Fell;54341;Trier-Saarburg;Rheinland-Pfalz;543
401692;08119020;Fellbach;70734;Rems-Murr-Kreis;Baden-Wuerttemberg;707
401692;08119020;Fellbach;70736;Rems-Murr-Kreis;Baden-Wuerttemberg;707
349936;09677128;Fellen;97778;Main-Spessart;Bayern;977
958631;09778139;Fellheim;87748;Unterallgaeu;Bayern;877
548489;01058051;Felm;24161;Kreis Rendsburg-Eckernfoerde;Schleswig-Holstein;241
548489;01058051;Felm;24214;Kreis Rendsburg-Eckernfoerde;Schleswig-Holstein;242
548489;01058051;Felm;24244;Kreis Rendsburg-Eckernfoerde;Schleswig-Holstein;242
452193;06634003;Felsberg;34587;Schwalm-Eder-Kreis;Hessen;345
421920;07132030;Fensdorf;57580;Altenkirchen;Rheinland-Pfalz;575
962182;09376125;Fensterbach;92269;Schwandorf;Bayern;922
1410797;13075033;Ferdinandshof;17379;Vorpommern-Greifswald;Mecklenburg-Vorpommern;173
2393748;16061031;Ferna;37339;Eichsfeld;Thueringen;373
418621;06531004;Fernwald;35463;Giessen;Hessen;354
1163512;07232037;Ferschweiler;54668;Eifelkreis Bitburg-Pruem;Rheinland-Pfalz;546
64626;09574123;Feucht;90537;Nuernberger Land;Bayern;905
534090;09571145;Feuchtwangen;91555;Ansbach;Bayern;915
1108076;07232222;Feuerscheid;54597;Eifelkreis Bitburg-Pruem;Rheinland-Pfalz;545
1075990;07233023;Feusdorf;54584;Vulkaneifel;Rheinland-Pfalz;545
1071014;09472138;Fichtelberg;95686;Bayreuth;Bayern;956
390787;08127102;Fichtenau;74579;Schwaebisch Hall;Baden-Wuerttemberg;745
391364;08127023;Fichtenberg;74427;Schwaebisch Hall;Baden-Wuerttemberg;744
1332897;12064130;Fichtenhoehe;15306;Maerkisch-Oderland;Brandenburg;153
1303813;12062134;Fichtwald;04936;Elbe-Elster;Brandenburg;049
176737;01057020;Fiefbergen;24217;Kreis Ploen;Schleswig-Holstein;242
418138;07132031;Fiersbach;57635;Altenkirchen;Rheinland-Pfalz;576
2796535;08116077;Filderstadt;70794;Esslingen;Baden-Wuerttemberg;707
2796535;08116077;Filderstadt;71111;Esslingen;Baden-Wuerttemberg;711
536241;07141042;Filsen;56341;Rhein-Lahn-Kreis;Rheinland-Pfalz;563
1187427;03457008;Filsum;26849;Leer;Niedersachsen;268
1269809;07135030;Filz;56766;Cochem-Zell;Rheinland-Pfalz;567
1424148;13071034;Fincken;17209;Mecklenburgische Seenplatte;Mecklenburg-Vorpommern;172
1253879;07333021;Finkenbach-Gersweiler;67822;Donnersbergkreis;Rheinland-Pfalz;678
2020633;13072031;Finkenthal;17179;Rostock;Mecklenburg-Vorpommern;171
2402383;15084132;Finne;06647;Burgenlandkreis;Sachsen-Anhalt;066
2402403;15084133;Finneland;06647;Burgenlandkreis;Sachsen-Anhalt;066
163177;05966012;Finnentrop;57413;Kreis Olpe;Nordrhein-Westfalen;574
933966;09181120;Finning;86923;Landsberg am Lech;Bayern;869
957089;09773150;Finningen;89435;Dillingen an der Donau;Bayern;894
934744;09177118;Finsing;85464;Erding;Bayern;854
1322947;12062140;Finsterwalde;03238;Elbe-Elster;Brandenburg;032
357073;03357015;Fintel;27389;Rotenburg (Wuemme);Niedersachsen;273
2012929;03457009;Firrel;26835;Leer;Niedersachsen;268
1256028;07235025;Fisch;54439;Trier-Saarburg;Rheinland-Pfalz;544
968903;09772141;Fischach;86850;Augsburg;Bayern;868
1245111;07134025;Fischbach;55743;Birkenfeld;Rheinland-Pfalz;557
1248683;07335007;Fischbach;67693;Kaiserslautern;Rheinland-Pfalz;676
935958;09182114;Fischbachau;83730;Miesbach;Bayern;837
1251116;07340011;Fischbach bei Dahn;66996;Suedwestpfalz;Rheinland-Pfalz;669
1171871;07232038;Fischbach-Oberraden;54675;Eifelkreis Bitburg-Pruem;Rheinland-Pfalz;546
452421;06432007;Fischbachtal;64405;Darmstadt-Dieburg;Hessen;644
957925;09780121;Fischen im Allgaeu;87538;Oberallgaeu;Bayern;875
453019;08317029;Fischerbach;77716;Ortenaukreis;Baden-Wuerttemberg;777
1130302;08336024;Fischingen;79592;Loerrach;Baden-Wuerttemberg;795
450219;01061028;Fitzbek;25579;Kreis Steinburg;Schleswig-Holstein;255
1475323;01053029;Fitzen;21514;Kreis Herzogtum Lauenburg;Schleswig-Holstein;215
534271;09571146;Flachslanden;91604;Ansbach;Bayern;916
538922;07141043;Flacht;65558;Rhein-Lahn-Kreis;Rheinland-Pfalz;655
386919;09673123;Fladungen;97650;Rhoen-Grabfeld;Bayern;976
415721;07132032;Flammersfeld;57632;Altenkirchen;Rheinland-Pfalz;576
1286647;15083230;Flechtingen;39345;Boerde;Sachsen-Anhalt;393
1286647;15083230;Flechtingen;39356;Boerde;Sachsen-Anhalt;393
1286647;15083230;Flechtingen;39359;Boerde;Sachsen-Anhalt;393
557144;01058052;Fleckeby;24357;Kreis Rendsburg-Eckernfoerde;Schleswig-Holstein;243
410495;08125030;Flein;74223;Heilbronn;Baden-Wuerttemberg;742
2808128;08436032;Fleischwangen;88373;Ravensburg;Baden-Wuerttemberg;883
1252491;07337025;Flemlingen;76835;Suedliche Weinstrasse;Rheinland-Pfalz;768
27020;01001000;Flensburg;24937;;Schleswig-Holstein;249
27020;01001000;Flensburg;24939;;Schleswig-Holstein;249
27020;01001000;Flensburg;24941;;Schleswig-Holstein;249
27020;01001000;Flensburg;24943;;Schleswig-Holstein;249
27020;01001000;Flensburg;24944;;Schleswig-Holstein;249
1108044;07232223;Fleringen;54597;Eifelkreis Bitburg-Pruem;Rheinland-Pfalz;545
454874;06631008;Flieden;36103;Fulda;Hessen;361
1152701;07232039;Fliessem;54636;Eifelkreis Bitburg-Pruem;Rheinland-Pfalz;546
1334103;12073157;Flieth-Stegelitz;17268;Uckermark;Brandenburg;172
553468;01058053;Flintbek;24220;Kreis Rendsburg-Eckernfoerde;Schleswig-Holstein;242
2186921;09187131;Flintsbach am Inn;83126;Rosenheim;Bayern;831
162283;14522140;Floeha;09557;Mittelsachsen;Sachsen;095
1138608;16066023;Floh-Seligenthal;98593;Schmalkalden-Meiningen;Thueringen;985
1248577;07331024;Flomborn;55234;Alzey-Worms;Rheinland-Pfalz;552
1248586;07331025;Flonheim;55237;Alzey-Worms;Rheinland-Pfalz;552
535931;06435008;Floersbachtal;63639;Main-Kinzig-Kreis;Hessen;636
414751;06436004;Floersheim;65439;Main-Taunus-Kreis;Hessen;654
1248703;07331023;Floersheim-Dalsheim;67592;Alzey-Worms;Rheinland-Pfalz;675
450115;06440007;Florstadt;61197;Wetteraukreis;Hessen;611
1059461;09374121;Floss;92685;Neustadt an der Waldnaab;Bayern;926
1059451;09374122;Flossenbuerg;92696;Neustadt an der Waldnaab;Bayern;926
1432665;03158014;Floethe;38312;Wolfenbuettel;Niedersachsen;383
943737;08325070;Fluorn-Winzeln;78737;Rottweil;Baden-Wuerttemberg;787
1258640;07231033;Flussbach;54516;Bernkastel-Wittlich;Rheinland-Pfalz;545
418867;07132033;Fluterschen;57614;Altenkirchen;Rheinland-Pfalz;576
548574;01058054;Fockbek;24787;Kreis Rendsburg-Eckernfoerde;Schleswig-Holstein;247
1246621;07336025;Foeckelberg;66887;Kusel;Rheinland-Pfalz;668
2714341;16077005;Fockendorf;04617;Altenburger Land;Thueringen;046
423186;01060021;Foehrden-Barl;25563;Kreis Segeberg;Schleswig-Holstein;255
1255882;07235026;Foehren;54343;Trier-Saarburg;Rheinland-Pfalz;543
1245054;07134026;Fohren-Linden;55777;Birkenfeld;Rheinland-Pfalz;557
907194;08216013;Forbach;76596;Rastatt;Baden-Wuerttemberg;765
1080467;09474126;Forchheim;91301;Forchheim;Bayern;913
1124264;08316013;Forchheim;79362;Emmendingen;Baden-Wuerttemberg;793
376921;08126028;Forchtenberg;74670;Hohenlohekreis;Baden-Wuerttemberg;746
962452;09779146;Forheim;86735;Donau-Ries;Bayern;867
8439259;16072024;Foeritztal;96524;Sonneberg;Thueringen;965
420583;07132034;Forst;57537;Altenkirchen;Rheinland-Pfalz;575
659811;08215021;Forst;76694;Karlsruhe;Baden-Wuerttemberg;766
1249972;07332017;Forst an der Weinstrasse;67147;Bad Duerkheim;Rheinland-Pfalz;671
1266507;07135031;Forst (Eifel);56754;Cochem-Zell;Rheinland-Pfalz;567
934759;09177119;Forstern;85659;Erding;Bayern;856
1269738;07135032;Forst (Hunsrueck);56858;Cochem-Zell;Rheinland-Pfalz;568
929820;09175118;Forstinning;85661;Ebersberg;Bayern;856
1322605;12071076;Forst (Lausitz) - Baršć;03149;Spree-Neisse;Brandenburg;031
418141;07132035;Forstmehren;57635;Altenkirchen;Rheinland-Pfalz;576
1248579;07331026;Framersheim;55234;Alzey-Worms;Rheinland-Pfalz;552
349418;09677129;Frammersbach;97833;Main-Spessart;Bayern;978
1253781;07335009;Frankelbach;67737;Kaiserslautern;Rheinland-Pfalz;677
443586;06635010;Frankenau;35110;Waldeck-Frankenberg;Hessen;351
443587;06635011;Frankenberg;35066;Waldeck-Frankenberg;Hessen;350
411424;14522150;Frankenberg/Sachsen;09669;Mittelsachsen;Sachsen;096
1946809;16072023;Frankenblick;96528;Sonneberg;Thueringen;965
2856993;16071019;Frankendorf;99441;Weimarer Land;Thueringen;994
1249988;07332018;Frankeneck;67468;Bad Duerkheim;Rheinland-Pfalz;674
1799472;03358009;Frankenfeld;27336;Heidekreis;Niedersachsen;273
390791;08127103;Frankenhardt;74586;Schwaebisch Hall;Baden-Wuerttemberg;745
2536214;16066024;Frankenheim/Rhoen;98634;Schmalkalden-Meiningen;Thueringen;986
2900653;16063028;Frankenroda;99826;Wartburgkreis;Thueringen;998
1186702;07335010;Frankenstein;67468;Kaiserslautern;Rheinland-Pfalz;674
1307627;14625140;Frankenthal;01909;Bautzen;Sachsen;019
62573;07311000;Frankenthal (Pfalz);67227;;Rheinland-Pfalz;672
318229;09678130;Frankenwinheim;97447;Schweinfurt;Bayern;974
62400;06412000;Frankfurt am Main;60306;;Hessen;603
62400;06412000;Frankfurt am Main;60308;;Hessen;603
62400;06412000;Frankfurt am Main;60310;;Hessen;603
62400;06412000;Frankfurt am Main;60311;;Hessen;603
62400;06412000;Frankfurt am Main;60312;;Hessen;603
62400;06412000;Frankfurt am Main;60313;;Hessen;603
62400;06412000;Frankfurt am Main;60314;;Hessen;603
62400;06412000;Frankfurt am Main;60316;;Hessen;603
62400;06412000;Frankfurt am Main;60318;;Hessen;603
62400;06412000;Frankfurt am Main;60320;;Hessen;603
62400;06412000;Frankfurt am Main;60322;;Hessen;603
62400;06412000;Frankfurt am Main;60323;;Hessen;603
62400;06412000;Frankfurt am Main;60325;;Hessen;603
62400;06412000;Frankfurt am Main;60326;;Hessen;603
62400;06412000;Frankfurt am Main;60327;;Hessen;603
62400;06412000;Frankfurt am Main;60329;;Hessen;603
62400;06412000;Frankfurt am Main;60385;;Hessen;603
62400;06412000;Frankfurt am Main;60386;;Hessen;603
62400;06412000;Frankfurt am Main;60388;;Hessen;603
62400;06412000;Frankfurt am Main;60389;;Hessen;603
62400;06412000;Frankfurt am Main;60431;;Hessen;604
62400;06412000;Frankfurt am Main;60433;;Hessen;604
62400;06412000;Frankfurt am Main;60435;;Hessen;604
62400;06412000;Frankfurt am Main;60437;;Hessen;604
62400;06412000;Frankfurt am Main;60438;;Hessen;604
62400;06412000;Frankfurt am Main;60439;;Hessen;604
62400;06412000;Frankfurt am Main;60486;;Hessen;604
62400;06412000;Frankfurt am Main;60487;;Hessen;604
62400;06412000;Frankfurt am Main;60488;;Hessen;604
62400;06412000;Frankfurt am Main;60489;;Hessen;604
62400;06412000;Frankfurt am Main;60528;;Hessen;605
62400;06412000;Frankfurt am Main;60529;;Hessen;605
62400;06412000;Frankfurt am Main;60549;;Hessen;605
62400;06412000;Frankfurt am Main;60594;;Hessen;605
62400;06412000;Frankfurt am Main;60596;;Hessen;605
